nct_id,category,race/ethnicity,title,units,param_type,start_date,brief_title,official_title,overall_status,phase,enrollment_type,id,intervention_type,drug,enrollment,number_of_arms,year,param_value
NCT01668719,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-11-30,"S1211 Bortezomib, Dexamethasone, and Lenalidomide With or Without Elotuzumab in Treating Patients With Newly Diagnosed High-Risk Multiple Myeloma","A Randomized Phase I/II Study of Optimal Induction Therapy of Bortezomib, Dexamethasone and Lenalidomide With or Without Elotuzumab (NSC-764479) for Newly Diagnosed High Risk Multiple Myeloma (HRMM)","Active, not recruiting",Phase 1/Phase 2,Actual,40916336,Drug,lenalidomide,568,8,8048,176
NCT01675141,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,2
NCT01675141,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,0
NCT01675141,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,2
NCT01675141,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,1
NCT01675141,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,0
NCT01675141,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,1
NCT01675141,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-08-20,Lenalidomide Maintenance Therapy for Multiple Myeloma,Lenalidomide Maintenance Therapy in Multiple Myeloma: A Phase II Clinical and Biomarker Study,Terminated,Phase 2,Actual,40984670,Drug,lenalidomide,11,1,2012,5
NCT01677858,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-07-04,A Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,A Phase 1/2 Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,Completed,Phase 1/Phase 2,Actual,41058579,Drug,carfilzomib,696,6,12072,22
NCT01677858,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-07-04,A Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,A Phase 1/2 Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,Completed,Phase 1/Phase 2,Actual,41058579,Drug,carfilzomib,696,6,12072,210
NCT01677858,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-07-04,A Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,A Phase 1/2 Study of Weekly Carfilzomib in Combination With Dexamethasone for Progressive Multiple Myeloma,Completed,Phase 1/Phase 2,Actual,41058579,Drug,carfilzomib,696,6,12072,0
NCT01696877,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,0
NCT01696877,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,0
NCT01696877,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,4
NCT01696877,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,0
NCT01696877,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,0
NCT01696877,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,0
NCT01696877,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-01-18,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer,A Neoadjuvant Immunologic Study of Androgen Deprivation Therapy Combined With a Granulocytemacrophage-colony Stimulating Factor F-secreting Allogeneic Prostate Cancer Vaccine and Low-dose Cyclophosphamide in Men With High-risk Localized Prostate Cancer Undergoing Radical Prostatectomy,Completed,Phase 1/Phase 2,Actual,41049073,Drug,degarelix,87,6,6039,54
NCT01704781,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,4
NCT01704781,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,2
NCT01704781,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,72
NCT01704781,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,0
NCT01704781,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Vacc-4x + Lenalidomide vs. Vacc-4x +Placebo in HIV-1-infected Subjects on Antiretroviral Therapy (ART),A Double-blind Placebo Controlled Immunogenicity Study of Vacc-4x + Lenalidomide Versus Vacc-4x With an Initial Open-label Dose Escalation Assessment of Lenalidomide in HIV-1-infected Subjects on Antiretroviral Therapy (ART).,Completed,Phase 1/Phase 2,Actual,41131834,Drug,lenalidomide,216,18,12072,66
NCT01706666,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,2
NCT01706666,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,6
NCT01706666,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,0
NCT01706666,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-12-07,Bortezomib Based Consolidation in Multiple Myeloma Patients Completing Stem Cell Transplant,A Phase II Randomized Study of Three Subcutaneous Bortezomib-based Consolidation Treatments for Patients Completing Induction Therapy and Stem Cell Transplantation for Newly Diagnosed Multiple Myeloma,Completed,Phase 2,Actual,41125556,Drug,lenalidomide,12,12,8048,4
NCT01731886,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,0
NCT01731886,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,0
NCT01731886,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,20
NCT01731886,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,2
NCT01731886,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,0
NCT01731886,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,12
NCT01731886,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-09-30,Lenalidomide and Dexamethasone With/Without Stem Cell Transplant in Patients With Multiple Myeloma,A Randomized Clinical Trial of Lenalidomide (CC-5013) and Dexamethasone With and Without Autologous Peripheral Blood Stem Cell Transplant in Patients With Newly Diagnosed Multiple Myeloma,Completed,Phase 4,Actual,41005339,Drug,lenalidomide,180,6,6036,86
NCT01738594,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,6
NCT01738594,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,More than one race,Mixed,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,Native Hawaiian or Other Pacific Islander,Hawaiian/ Other Pacific Islander,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,Not Hispanic or Latino,White/ White Heritage,Ethnicity (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,14
NCT01738594,Unknown or Not Reported,Unknown or Not Reported,Ethnicity (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,Unknown or Not Reported,Unknown or Not Reported,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,0
NCT01738594,White,White/ White Heritage,Race (NIH/OMB),Participants,Count of Participants,2013-03-22,Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,A Randomized Phase I Dose-Escalation Trial of Carfilzomib With and Without Romidepsin in Cutaneous T-Cell Lymphoma,Terminated,Phase 1,Actual,41007940,Drug,carfilzomib,28,8,8052,8
NCT01751451,American Indian or Alaska Native,American Indian/ Alaska Native,Race (NIH/OMB),Participants,Count of Participants,2012-12-18,"3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy","A Phase 2, Randomized, 3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy",Completed,Phase 2,Actual,41083867,Drug,degarelix,496,12,8048,0
NCT01751451,Asian,Asian/ Asian Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-12-18,"3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy","A Phase 2, Randomized, 3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy",Completed,Phase 2,Actual,41083867,Drug,degarelix,496,12,8048,0
NCT01751451,Black or African American,Black/ Black Heritage,Race (NIH/OMB),Participants,Count of Participants,2012-12-18,"3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy","A Phase 2, Randomized, 3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy",Completed,Phase 2,Actual,41083867,Drug,degarelix,496,12,8048,22
NCT01751451,Hispanic or Latino,Hispanic/ Latino,Ethnicity (NIH/OMB),Participants,Count of Participants,2012-12-18,"3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy","A Phase 2, Randomized, 3-arm Study of Abiraterone Acetate Alone, Abiraterone Acetate Plus Degarelix, a GnRH Antagonist, and Degarelix Alone for Patients With Prostate Cancer With a Rising PSA or a Rising PSA and Nodal Disease Following Definitive Radical Prostatectomy",Completed,Phase 2,Actual,41083867,Drug,degarelix,496,12,8048,2
